model,id,type,maxZ,maxP,maxT,maxGrad,time.maxP,tstar.maxP,time.maxT,tstar.maxT,cls,recovered,phi,zc,z1100,age,cv
cdk46,103,8,131015.015625,37432.861607142855,860.9459228515625,0.004487622430503851,11990709.469167603,1,11990709.469167603,1,5,FALSE,68,58,46,85,80
cdk46,104,8,130420.203125,37262.91517857143,885.87420654296875,0.004699227511212855,11990709.469167603,1,11990709.469167603,1,5,FALSE,68,58,46,85,80
cdk46,105,8,130990.8125,37425.94642857143,864.97210693359375,0.00451918799216238,11990709.469167603,1,11990709.469167603,1,5,FALSE,68,58,46,85,80
cdk46,106,8,130888.234375,37396.638392857145,849.673095703125,0.00440584364558646,11990709.469167603,1,11990709.469167603,1,5,FALSE,68,58,46,85,80
cdk46,107,8,131515.328125,37575.80803571428,828.73870849609375,0.004225657316293098,11990709.469167603,1,11990709.469167603,1,5,FALSE,68,58,46,85,80
cdk46,108,8,131167.15625,37476.33035714286,843.24871826171875,0.004347496237357198,11990709.469167603,1,11990709.469167603,1,5,FALSE,68,58,46,85,80
cdk46,109,8,131587.921875,37596.54910714286,827.38861083984375,0.004213066084944156,11990709.469167603,1,11990709.469167603,1,5,FALSE,68,58,46,85,80
cdk46,110,8,130890.875,37397.392857142855,859.26727294921875,0.0044790538144788075,11990709.469167603,1,11990709.469167603,1,5,FALSE,68,58,46,85,80
cdk46,111,8,131445.078125,37555.73660714286,837.68670654296875,0.004295989736534448,11990709.469167603,1,11990709.469167603,1,5,FALSE,68,58,46,85,80
cdk46,112,8,131403.078125,37543.73660714286,844.25762939453125,0.004347368703578695,11990709.469167603,1,11990709.469167603,1,5,FALSE,68,58,46,85,80
cdk46,113,8,131589.9375,37597.125,836.0599365234375,0.004278898122612434,11990709.469167603,1,11990709.469167603,1,5,FALSE,68,58,46,85,80
cdk46,114,8,131466.546875,37561.87053571429,847.4923095703125,0.0043698744907063455,11990709.469167603,1,11990709.469167603,1,5,FALSE,68,58,46,85,80
cdk46,115,8,131871.28125,37677.508928571435,830.3668212890625,0.0042265974517409375,11990709.469167603,1,11990709.469167603,1,5,FALSE,68,58,46,85,80
cdk46,116,8,131818.84375,37662.52678571429,815.58984375,0.004116178145053711,11990709.469167603,1,11990709.469167603,1,5,FALSE,68,58,46,85,80
cdk46,117,8,131918.59375,37691.02678571429,817.16046142578125,0.0041249716659125715,11990709.469167603,1,11990709.469167603,1,5,FALSE,68,58,46,85,80
cdk46,118,8,132123.046875,37749.44196428572,814.58551025390625,0.004099099461173444,11990709.469167603,1,11990709.469167603,1,5,FALSE,68,58,46,85,80
cdk46,119,8,132239.90625,37782.830357142855,811.3634033203125,0.004071111501716696,11990709.469167603,1,11990709.469167603,1,5,FALSE,68,58,46,85,80
cdk46,120,8,132228.890625,37779.68303571428,816.3360595703125,0.004109057082776327,11990709.469167603,1,11990709.469167603,1,5,FALSE,68,58,46,85,80
cdk46,121,7,22759.1015625,6502.600446428572,416.0550842285156,0.006285620890423302,9042406.759819083,0.7541177428300085,11990709.469167603,1,14,TRUE,68,58,46,85,80
cdk46,122,4,6549.283203125,1871.2237723214287,289.4107666015625,0.002505734764032204,8216933.033069097,0.6852749667730477,8638712.446455305,0.7204504844912238,14,TRUE,68,58,46,85,80
cdk46,122,7,6571.55859375,1877.588169642857,278.5941162109375,8.512617107694795e-4,5415871.083479934,0.45167227989353537,5415871.083479934,0.45167227989353537,14,TRUE,68,58,46,85,80
cdk46,123,4,16917.96484375,4833.704241071428,377.5680847167969,0.0061808902951720835,10561684.085678816,0.8808222826878325,11648634.739156406,0.9714716855669973,14,TRUE,68,58,46,85,80
cdk46,123,7,6632.240234375,1894.92578125,278.6033630371094,8.448673207081765e-4,5415871.083479934,0.45167227989353537,5415871.083479934,0.45167227989353537,14,TRUE,68,58,46,85,80
cdk46,124,7,22475.4296875,6421.551339285715,413.7298889160156,0.006261499373882243,9042406.759819083,0.7541177428300085,10926060.18130435,0.911210484200218,14,TRUE,68,58,46,85,80
cdk46,125,4,13727.83203125,3922.237723214286,352.6632385253906,0.005803045837394094,10926060.18130435,0.911210484200218,11277802.198971603,0.9405450301311078,14,TRUE,68,58,46,85,80
cdk46,125,7,6673.1171875,1906.6049107142858,278.60595703125,8.400807109683326e-4,5415871.083479934,0.45167227989353537,5415871.083479934,0.45167227989353537,14,TRUE,68,58,46,85,80
cdk46,126,7,87510.8828125,25003.109375,931.54437255859375,0.007525285443292633,11648634.739156406,0.9714716855669973,11648634.739156406,0.9714716855669973,7,FALSE,68,58,46,85,80
cdk46,126,27,97674.3046875,27906.944196428572,1016.9617309570312,0.007616759938422584,11990709.469167603,1,11990709.469167603,1,7,FALSE,68,58,46,85,80
cdk46,127,7,67798.7578125,19371.073660714286,800.25909423828125,0.0077768252878089,11990709.469167603,1,11990709.469167603,1,7,FALSE,68,58,46,85,80
cdk46,128,7,51149.4921875,14614.140625,627.36297607421875,0.006927986201216257,11990709.469167603,1,11990709.469167603,1,13,TRUE,68,58,46,85,80
cdk46,129,7,76998.421875,21999.54910714286,837.9619140625,0.007337318094384646,11990709.469167603,1,11990709.469167603,1,7,FALSE,68,58,46,85,80
cdk46,130,7,68403.390625,19543.825892857145,792.13885498046875,0.007589373132488178,11990709.469167603,1,11990709.469167603,1,7,FALSE,68,58,46,85,80
cdk46,131,7,123122.640625,35177.89732142857,993.88140869140625,0.005854986581119765,11990709.469167603,1,11990709.469167603,1,3,FALSE,68,58,46,85,80
cdk46,132,7,44985.1015625,12852.886160714286,604.208251953125,0.007362620966698524,11990709.469167603,1,11990709.469167603,1,2,TRUE,68,58,46,85,80
cdk46,133,7,115641.71875,33040.49107142857,975.15771484375,0.006071837416751902,11990709.469167603,1,11990709.469167603,1,3,FALSE,68,58,46,85,80
cdk46,134,7,53118.8046875,15176.801339285716,629.7764892578125,0.0067165760102611965,11990709.469167603,1,11990709.469167603,1,13,TRUE,68,58,46,85,80
cdk46,135,7,123357.859375,35245.10267857143,997.02911376953125,0.005869339152266975,11990709.469167603,1,11990709.469167603,1,3,FALSE,68,58,46,85,80
cdk46,136,7,127307.515625,36373.575892857145,987.85345458984375,0.005615170880370746,11990709.469167603,1,11990709.469167603,1,3,FALSE,68,58,46,85,80
cdk46,137,8,128642.09375,36754.88392857143,964.211181640625,0.005373133796966243,11990709.469167603,1,11990709.469167603,1,3,FALSE,68,58,46,85,80
cdk46,138,7,127237.359375,36353.53125,990.10687255859375,0.005635977326793637,11990709.469167603,1,11990709.469167603,1,3,FALSE,68,58,46,85,80
cdk46,139,8,129311.28125,36946.08035714286,948.5068359375,0.0052238817016400105,11990709.469167603,1,11990709.469167603,1,3,FALSE,68,58,46,85,80
cdk46,140,7,128289.546875,36654.15625000001,972.3868408203125,0.005451627648991277,11990709.469167603,1,11990709.469167603,1,3,FALSE,68,58,46,85,80
cdk46,141,8,128820.6875,36805.91071428571,967.5006103515625,0.0053912195613112415,11990709.469167603,1,11990709.469167603,1,3,FALSE,68,58,46,85,80
cdk46,142,7,127227.8125,36350.80357142857,992.79571533203125,0.005657534317286413,11990709.469167603,1,11990709.469167603,1,3,FALSE,68,58,46,85,80
cdk46,143,8,129378.125,36965.17857142857,951.97607421875,0.005247997481944881,11990709.469167603,1,11990709.469167603,1,3,FALSE,68,58,46,85,80
cdk46,144,7,83960.7578125,23988.787946428572,926.19189453125,0.0077797284296784106,10926060.18130435,0.911210484200218,10926060.18130435,0.911210484200218,3,FALSE,68,58,46,85,80
cdk46,144,27,115446.296875,32984.65625,1047.970947265625,0.006712826381124449,11990709.469167603,1,11990709.469167603,1,3,FALSE,68,58,46,85,80
cdk46,145,8,129201.078125,36914.59375000001,962.3521728515625,0.005335498610813644,11990709.469167603,1,11990709.469167603,1,3,FALSE,68,58,46,85,80
cdk46,146,8,129290.4375,36940.125,944.94085693359375,0.0051971427270759585,11990709.469167603,1,11990709.469167603,1,3,FALSE,68,58,46,85,80
cdk46,147,8,129933.71875,37123.919642857145,915.80230712890625,0.004947155467517212,11990709.469167603,1,11990709.469167603,1,5,FALSE,68,58,46,85,80
cdk46,148,8,129361.921875,36960.54910714286,944.4437255859375,0.005190427877491964,11990709.469167603,1,11990709.469167603,1,3,FALSE,68,58,46,85,80
cdk46,149,8,130272.40625,37220.6875,904.0494384765625,0.004844076014574748,11990709.469167603,1,11990709.469167603,1,5,FALSE,68,58,46,85,80
cdk46,150,8,129841.25,37097.5,926.073974609375,0.0050297881036217304,11990709.469167603,1,11990709.469167603,1,5,FALSE,68,58,46,85,80
cdk46,151,8,130130.609375,37180.17410714286,914.2470703125,0.0049277189539980205,11990709.469167603,1,11990709.469167603,1,5,FALSE,68,58,46,85,80
cdk46,152,8,129541.859375,37011.95982142857,944.77056884765625,0.0051857412892538715,11990709.469167603,1,11990709.469167603,1,3,FALSE,68,58,46,85,80
cdk46,153,8,130164.375,37189.821428571435,918.14129638671875,0.004956358422853555,11990709.469167603,1,11990709.469167603,1,5,FALSE,68,58,46,85,80
cdk46,154,8,129848.265625,37099.50446428572,938.02337646484375,0.005121542234421691,11990709.469167603,1,11990709.469167603,1,3,FALSE,68,58,46,85,80
cdk46,155,8,130559.609375,37302.74553571429,903.83746337890625,0.004831796498157272,11990709.469167603,1,11990709.469167603,1,5,FALSE,68,58,46,85,80
cdk46,156,8,130680.75,37337.35714285714,883.74981689453125,0.0046736020178529064,11990709.469167603,1,11990709.469167603,1,5,FALSE,68,58,46,85,80
cdk46,157,8,130664.875,37332.82142857143,880.45697021484375,0.0046489691297285805,11990709.469167603,1,11990709.469167603,1,5,FALSE,68,58,46,85,80
cdk46,158,8,130363.6875,37246.767857142855,899.07476806640625,0.004802524231039463,11990709.469167603,1,11990709.469167603,1,5,FALSE,68,58,46,85,80
cdk46,159,8,131310.9375,37517.41071428571,862.38238525390625,0.004488448536542558,11990709.469167603,1,11990709.469167603,1,5,FALSE,68,58,46,85,80
cdk46,160,8,130472.671875,37277.90625,897.62384033203125,0.004787392113273003,11990709.469167603,1,11990709.469167603,1,5,FALSE,68,58,46,85,80
cdk46,161,8,131242.4375,37497.83928571428,866.4547119140625,0.004521820252797899,11990709.469167603,1,11990709.469167603,1,5,FALSE,68,58,46,85,80
cdk46,162,8,130884.90625,37395.6875,885.81048583984375,0.004682056192708193,11990709.469167603,1,11990709.469167603,1,5,FALSE,68,58,46,85,80
