model,id,type,maxZ,maxP,maxT,maxGrad,time.maxP,tstar.maxP,time.maxT,tstar.maxT,cls,recovered,phi,zc,z1100,age,cv
cdl46,122,7,7160.19921875,2045.771205357143,278.4166564941406,7.564952215234933e-4,4350229.509300607,0.44815200854756254,502321.90659057756,0.05174820567391184,6,FALSE,85,65,46,85,100
cdl46,123,7,7223.4296875,2063.837053571429,278.4271240234375,7.513223300046831e-4,4350229.509300607,0.44815200854756254,502321.90659057756,0.05174820567391184,6,FALSE,85,65,46,85,100
cdl46,124,7,24977.15234375,7136.329241071428,422.407470703125,0.005981765601093874,9707040.080885671,1,9707040.080885671,1,11,TRUE,85,65,46,85,100
cdl46,125,7,7265.083984375,2075.73828125,278.5797119140625,7.680175378650507e-4,4350229.509300607,0.44815200854756254,4350229.509300607,0.44815200854756254,6,FALSE,85,65,46,85,100
cdl46,126,7,107706.203125,30773.200892857145,994.663818359375,0.006700299494559636,9707040.080885671,1,9707040.080885671,1,8,FALSE,85,65,46,85,100
cdl46,127,7,83423.09375,23835.169642857145,883.4920654296875,0.007318022360321389,9707040.080885671,1,9707040.080885671,1,8,FALSE,85,65,46,85,100
cdl46,128,7,88428.046875,25265.156250000004,955.18798828125,0.0077146110582491595,9707040.080885671,1,9707040.080885671,1,8,FALSE,85,65,46,85,100
cdl46,129,7,109486.671875,31281.90625,1015.379638671875,0.006780548042591371,9707040.080885671,1,9707040.080885671,1,8,FALSE,85,65,46,85,100
cdl46,130,7,55227.0703125,15779.16294642857,566.0850830078125,0.005306909842390755,9707040.080885671,1,9707040.080885671,1,10,TRUE,85,65,46,85,100
cdl46,131,7,128157.359375,36616.388392857145,1007.6256103515625,0.005732215566349035,9707040.080885671,1,9707040.080885671,1,3,FALSE,85,65,46,85,100
cdl46,132,7,77548.703125,22156.772321428572,791.51263427734375,0.006686283759530553,9707040.080885671,1,9707040.080885671,1,8,FALSE,85,65,46,85,100
cdl46,133,7,126694.421875,36198.40625,1007.4599609375,0.005797097852201711,9707040.080885671,1,9707040.080885671,1,3,FALSE,85,65,46,85,100
cdl46,134,7,73864.0390625,21104.011160714286,788.4375,0.006978192724660819,9707040.080885671,1,9707040.080885671,1,8,FALSE,85,65,46,85,100
cdl46,135,7,128662.796875,36760.799107142855,1012.5123901367188,0.005747678490583246,9707040.080885671,1,9707040.080885671,1,3,FALSE,85,65,46,85,100
cdl46,136,7,132028.15625,37722.330357142855,981.378662109375,0.005365360558152723,9707040.080885671,1,9707040.080885671,1,3,FALSE,85,65,46,85,100
cdl46,137,8,132882.859375,37966.53125000001,968.90789794921875,0.005237002734757104,9707040.080885671,1,9707040.080885671,1,3,FALSE,85,65,46,85,100
cdl46,138,7,132057.140625,37730.611607142855,981.24530029296875,0.0053631730699376465,9707040.080885671,1,9707040.080885671,1,3,FALSE,85,65,46,85,100
cdl46,139,8,133538.09375,38153.74107142857,950.08837890625,0.005070376249146136,9707040.080885671,1,9707040.080885671,1,3,FALSE,85,65,46,85,100
cdl46,140,7,132606.203125,37887.48660714286,977.286376953125,0.0053111118511494975,9707040.080885671,1,9707040.080885671,1,3,FALSE,85,65,46,85,100
cdl46,141,8,133037.234375,38010.638392857145,970.19586181640625,0.005240607000677559,9707040.080885671,1,9707040.080885671,1,3,FALSE,85,65,46,85,100
cdl46,142,7,132279.421875,37794.12053571428,980.64630126953125,0.0053496325523575035,9707040.080885671,1,9707040.080885671,1,3,FALSE,85,65,46,85,100
cdl46,143,8,133578.078125,38165.16517857143,953.18707275390625,0.005092056139012565,9707040.080885671,1,9707040.080885671,1,3,FALSE,85,65,46,85,100
cdl46,144,7,129329.890625,36951.39732142857,1011.20458984375,0.0057079193856601936,9707040.080885671,1,9707040.080885671,1,3,FALSE,85,65,46,85,100
cdl46,145,8,133392.390625,38112.111607142855,963.98431396484375,0.005180087940003839,9707040.080885671,1,9707040.080885671,1,3,FALSE,85,65,46,85,100
cdl46,146,8,133536.234375,38153.20982142857,946.36285400390625,0.00504254786841563,9707040.080885671,1,9707040.080885671,1,3,FALSE,85,65,46,85,100
cdl46,147,8,134189.875,38339.96428571429,914.81591796875,0.00478289377621635,9707040.080885671,1,9707040.080885671,1,3,FALSE,85,65,46,85,100
cdl46,148,8,133596.90625,38170.54464285714,945.82623291015625,0.0050362411211162025,9707040.080885671,1,9707040.080885671,1,3,FALSE,85,65,46,85,100
cdl46,149,8,134516.546875,38433.299107142855,902.4476318359375,0.004679332368090403,9707040.080885671,1,9707040.080885671,1,3,FALSE,85,65,46,85,100
cdl46,150,8,134069.546875,38305.584821428565,925.865966796875,0.004869606722886711,9707040.080885671,1,9707040.080885671,1,3,FALSE,85,65,46,85,100
cdl46,151,8,134355.28125,38387.22321428571,913.314697265625,0.004765831988950006,9707040.080885671,1,9707040.080885671,1,3,FALSE,85,65,46,85,100
cdl46,152,8,133737.984375,38210.85267857143,945.71185302734375,0.005030073214959381,9707040.080885671,1,9707040.080885671,1,3,FALSE,85,65,46,85,100
cdl46,153,8,134365.859375,38390.24553571429,917.476318359375,0.004796429103026194,9707040.080885671,1,9707040.080885671,1,3,FALSE,85,65,46,85,100
cdl46,154,8,134016.734375,38290.49553571429,938.88092041015625,0.004968640099429047,9707040.080885671,1,9707040.080885671,1,3,FALSE,85,65,46,85,100
cdl46,155,8,134752.171875,38500.62053571428,902.2174072265625,0.004669441675569004,9707040.080885671,1,9707040.080885671,1,3,FALSE,85,65,46,85,100
cdl46,156,8,134947.484375,38556.424107142855,880.32208251953125,0.0045004327819247745,9707040.080885671,1,9707040.080885671,1,3,FALSE,85,65,46,85,100
cdl46,157,8,134951.21875,38557.49107142857,876.76129150390625,0.0044739224817405086,9707040.080885671,1,9707040.080885671,1,3,FALSE,85,65,46,85,100
cdl46,158,8,134614.75,38461.35714285714,897.01898193359375,0.004635591433580597,9707040.080885671,1,9707040.080885671,1,3,FALSE,85,65,46,85,100
cdl46,159,8,135568.359375,38733.81696428572,857.02789306640625,0.004307995580671652,9707040.080885671,1,9707040.080885671,1,3,FALSE,85,65,46,85,100
cdl46,160,8,134710.40625,38488.6875,895.45025634765625,0.004620654585455652,9707040.080885671,1,9707040.080885671,1,3,FALSE,85,65,46,85,100
cdl46,161,8,135492.921875,38712.263392857145,861.394775390625,0.0043426237123549,9707040.080885671,1,9707040.080885671,1,3,FALSE,85,65,46,85,100
cdl46,162,8,135103.953125,38601.12946428572,882.4869384765625,0.004511244300251207,9707040.080885671,1,9707040.080885671,1,3,FALSE,85,65,46,85,100
cdl46,163,8,135535.1875,38724.33928571429,863.52813720703125,0.004357009778047721,9707040.080885671,1,9707040.080885671,1,3,FALSE,85,65,46,85,100
cdl46,164,8,135092.796875,38597.94196428572,888.5699462890625,0.004556645213724038,9707040.080885671,1,9707040.080885671,1,3,FALSE,85,65,46,85,100
cdl46,165,8,135700.375,38771.53571428572,861.1331787109375,0.004334057136621306,9707040.080885671,1,9707040.080885671,1,3,FALSE,85,65,46,85,100
cdl46,166,8,135841.28125,38811.794642857145,839.570556640625,0.004170827538043594,9707040.080885671,1,9707040.080885671,1,3,FALSE,85,65,46,85,100
cdl46,167,8,136186.609375,38910.45982142857,827.18121337890625,0.00406927829338145,9707040.080885671,1,9707040.080885671,1,3,FALSE,85,65,46,85,100
cdl46,168,8,135680.421875,38765.83482142857,851.30450439453125,0.004262254615682969,9707040.080885671,1,9707040.080885671,1,3,FALSE,85,65,46,85,100
cdl46,169,8,136176.90625,38907.6875,830.0841064453125,0.00409088531812135,9707040.080885671,1,9707040.080885671,1,3,FALSE,85,65,46,85,100
cdl46,170,8,135888.046875,38825.15625,845.3677978515625,0.004212054047535684,9707040.080885671,1,9707040.080885671,1,3,FALSE,85,65,46,85,100
cdl46,171,8,136243.09375,38926.59821428572,829.465087890625,0.004084354462118378,9707040.080885671,1,9707040.080885671,1,3,FALSE,85,65,46,85,100
