model,id,type,maxZ,maxP,maxT,maxGrad,time.maxP,tstar.maxP,time.maxT,tstar.maxT,cls,recovered,phi,zc,z1100,age,cv
cdp46,3658,8,155193.84375,44341.09821428572,899.63916015625,0.004037783619598312,10297526.014567832,1,10297526.014567832,1,10,FALSE,110,64,46,110,100
cdp46,3659,8,155757.828125,44502.23660714286,877.41632080078125,0.003880487601019451,10297526.014567832,1,10297526.014567832,1,10,FALSE,110,64,46,110,100
cdp46,3660,8,155426.78125,44407.65178571429,894.48675537109375,0.00399858216436618,10297526.014567832,1,10297526.014567832,1,10,FALSE,110,64,46,110,100
cdp46,3661,8,155852.203125,44529.20089285714,878.4434814453125,0.00388472841131236,10297526.014567832,1,10297526.014567832,1,10,FALSE,110,64,46,110,100
cdp46,3662,8,156340.375,44668.67857142857,848.31536865234375,0.0036798899110504486,10297526.014567832,1,10297526.014567832,1,10,FALSE,110,64,46,110,100
cdp46,3663,8,156235.734375,44638.78125,855.21026611328125,0.0037264859312905268,10297526.014567832,1,10297526.014567832,1,10,FALSE,110,64,46,110,100
cdp46,3664,8,156255.609375,44644.45982142857,857.4736328125,0.003740496966158915,10297526.014567832,1,10297526.014567832,1,10,FALSE,110,64,46,110,100
cdp46,3665,8,156203.828125,44629.66517857143,861.18170166015625,0.0037654755886614493,10297526.014567832,1,10297526.014567832,1,10,FALSE,110,64,46,110,100
cdp46,3666,8,156330.125,44665.75000000001,860.10784912109375,0.0037555643809604436,10297526.014567832,1,10297526.014567832,1,10,FALSE,110,64,46,110,100
cdp46,3667,7,6617.939453125,1890.8398437500002,278.2177734375,7.884287057108327e-4,4163079.552989679,0.4042795859024976,4163079.552989679,0.4042795859024976,12,FALSE,110,64,46,110,100
cdp46,3668,7,6599.666015625,1885.618861607143,278.2156066894531,7.902834290560986e-4,4163079.552989679,0.4042795859024976,4163079.552989679,0.4042795859024976,12,FALSE,110,64,46,110,100
cdp46,3669,7,23959.8828125,6845.680803571428,422.83465576171875,0.006253563798047843,7712272.630196471,0.7489442240093376,9596068.509814652,0.9318809679372664,14,TRUE,110,64,46,110,100
cdp46,3670,4,27055.58203125,7730.166294642858,412.724609375,0.0051643542250768785,8875369.060374288,0.8618933370810009,10297526.014567832,1,14,TRUE,110,64,46,110,100
cdp46,3670,7,6894.140625,1969.7544642857144,278.9722900390625,8.662849169924642e-4,4163079.552989679,0.4042795859024976,0,0,14,TRUE,110,64,46,110,100
cdp46,3671,3,61182.015625,17480.57589285714,655.9957275390625,0.006259939683689728,10297526.014567832,1,10297526.014567832,1,5,FALSE,110,64,46,110,100
cdp46,3671,7,6951.3125,1986.0892857142858,279.2890319824219,9.047258316212765e-4,4163079.552989679,0.4042795859024976,0,0,5,FALSE,110,64,46,110,100
cdp46,3672,7,123982.203125,35423.486607142855,1029.2454833984375,0.006099629336607157,10297526.014567832,1,10297526.014567832,1,7,FALSE,110,64,46,110,100
cdp46,3672,27,99674.890625,28478.54017857143,1010.2884521484375,0.007396932642969103,9596068.509814652,0.9318809679372664,9596068.509814652,0.9318809679372664,7,FALSE,110,64,46,110,100
cdp46,3673,7,149250.8125,42643.08928571428,1027.80419921875,0.00505728703633523,10297526.014567832,1,10297526.014567832,1,10,FALSE,110,64,46,110,100
cdp46,3674,7,75477.046875,21564.870535714286,827.06195068359375,0.007340800595990378,9938640.99220011,0.9651484228483609,9938640.99220011,0.9651484228483609,8,FALSE,110,64,46,110,100
cdp46,3674,27,85660.140625,24474.32589285714,1002.0277099609375,0.008510699429650131,10297526.014567832,1,10297526.014567832,1,8,FALSE,110,64,46,110,100
cdp46,3675,7,143424.421875,40978.40625,1020.7830200195312,0.005213777474182559,10297526.014567832,1,10297526.014567832,1,10,FALSE,110,64,46,110,100
cdp46,3676,7,71621.046875,20463.156250000004,890.7890625,0.008625803300225776,8875369.060374288,0.8618933370810009,8875369.060374288,0.8618933370810009,7,FALSE,110,64,46,110,100
cdp46,3676,27,119969.6875,34277.05357142857,1034.475830078125,0.0063472352553900335,10297526.014567832,1,10297526.014567832,1,7,FALSE,110,64,46,110,100
cdp46,3677,7,137862.515625,39389.29017857143,1040.62353515625,0.005568036617322897,10297526.014567832,1,10297526.014567832,1,1,FALSE,110,64,46,110,100
cdp46,3677,27,103317.375,29519.25,1014.4454345703125,0.007176386687818118,9242243.00091547,0.8975207237000945,9242243.00091547,0.8975207237000945,1,FALSE,110,64,46,110,100
cdp46,3678,7,122936.125,35124.607142857145,1024.7706298828125,0.006115131983237738,10297526.014567832,1,10297526.014567832,1,7,FALSE,110,64,46,110,100
cdp46,3678,27,98521.7109375,28149.060267857145,1005.88818359375,0.007438849534989076,9596068.509814652,0.9318809679372664,9596068.509814652,0.9318809679372664,7,FALSE,110,64,46,110,100
cdp46,3679,7,150411.09375,42974.59821428571,1029.216796875,0.005027666364370148,10297526.014567832,1,10297526.014567832,1,10,FALSE,110,64,46,110,100
cdp46,3680,7,81124.015625,23178.290178571428,930.13543701171875,0.00810038102710992,9596068.509814652,0.9318809679372664,9596068.509814652,0.9318809679372664,7,FALSE,110,64,46,110,100
cdp46,3680,27,105773.1875,30220.910714285717,1015.79736328125,0.0070225487274953305,10297526.014567832,1,10297526.014567832,1,7,FALSE,110,64,46,110,100
cdp46,3681,7,143587.96875,41025.13392857143,1023.9763793945312,0.005230078717124629,10297526.014567832,1,10297526.014567832,1,10,FALSE,110,64,46,110,100
cdp46,3682,7,151691.90625,43340.54464285714,1024.756591796875,0.004955812148328613,10297526.014567832,1,10297526.014567832,1,10,FALSE,110,64,46,110,100
cdp46,3683,8,153075.609375,43735.888392857145,993.63336181640625,0.004707695528756776,10297526.014567832,1,10297526.014567832,1,10,FALSE,110,64,46,110,100
cdp46,3684,7,150477.046875,42993.44196428572,1036.2900390625,0.005072468226310678,10297526.014567832,1,10297526.014567832,1,10,FALSE,110,64,46,110,100
cdp46,3685,8,153235.15625,43781.47321428571,989.6207275390625,0.004676607803824799,10297526.014567832,1,10297526.014567832,1,10,FALSE,110,64,46,110,100
cdp46,3686,7,152576.4375,43593.267857142855,1010.7172241210938,0.004835066516224655,10297526.014567832,1,10297526.014567832,1,10,FALSE,110,64,46,110,100
cdp46,3687,8,153388.265625,43825.21875,986.58074951171875,0.004652120855556605,10297526.014567832,1,10297526.014567832,1,10,FALSE,110,64,46,110,100
cdp46,3688,7,151638.25,43325.21428571429,1027.2822265625,0.004974221389144889,10297526.014567832,1,10297526.014567832,1,10,FALSE,110,64,46,110,100
cdp46,3689,8,152929.90625,43694.25892857143,1004.8258056640625,0.004785367516460258,10297526.014567832,1,10297526.014567832,1,10,FALSE,110,64,46,110,100
cdp46,3690,7,152785.78125,43653.08035714286,1010.497314453125,0.0048270022800510105,10297526.014567832,1,10297526.014567832,1,10,FALSE,110,64,46,110,100
cdp46,3691,8,152912.9375,43689.41071428572,1006.0035400390625,0.004793600541740051,10297526.014567832,1,10297526.014567832,1,10,FALSE,110,64,46,110,100
cdp46,3692,8,153376.34375,43821.8125,982.42315673828125,0.00462537533098732,10297526.014567832,1,10297526.014567832,1,10,FALSE,110,64,46,110,100
cdp46,3693,8,154119.359375,44034.10267857143,951.73480224609375,0.004403955512134011,10297526.014567832,1,10297526.014567832,1,10,FALSE,110,64,46,110,100
cdp46,3694,8,153866.515625,43961.86160714286,964.51007080078125,0.004494220643080747,10297526.014567832,1,10297526.014567832,1,10,FALSE,110,64,46,110,100
cdp46,3695,8,153969.6875,43991.33928571428,958.94500732421875,0.00445506526941687,10297526.014567832,1,10297526.014567832,1,10,FALSE,110,64,46,110,100
cdp46,3696,8,153912.28125,43974.9375,965.80804443359375,0.0045013174959590415,10297526.014567832,1,10297526.014567832,1,10,FALSE,110,64,46,110,100
cdp46,3697,8,154113.859375,44032.53125,955.7427978515625,0.004430119397569998,10297526.014567832,1,10297526.014567832,1,10,FALSE,110,64,46,110,100
cdp46,3698,8,153699.90625,43914.25892857143,975.80816650390625,0.004572599838550039,10297526.014567832,1,10297526.014567832,1,10,FALSE,110,64,46,110,100
cdp46,3699,8,154330.9375,44094.55357142857,948.6612548828125,0.004378002659919127,10297526.014567832,1,10297526.014567832,1,10,FALSE,110,64,46,110,100
cdp46,3700,8,153660.46875,43902.99107142857,980.7197265625,0.004605737131480018,10297526.014567832,1,10297526.014567832,1,10,FALSE,110,64,46,110,100
cdp46,3701,8,154305.171875,44087.19196428572,954.72869873046875,0.0044180547576378425,10297526.014567832,1,10297526.014567832,1,10,FALSE,110,64,46,110,100
cdp46,3702,8,154761.9375,44217.69642857143,922.3385009765625,0.004195724811060617,10297526.014567832,1,10297526.014567832,1,10,FALSE,110,64,46,110,100
cdp46,3703,8,154884.875,44252.82142857143,917.76483154296875,0.004162865041166665,10297526.014567832,1,10297526.014567832,1,10,FALSE,110,64,46,110,100
cdp46,3704,8,154834.40625,44238.40178571429,922.75408935546875,0.004196445125422301,10297526.014567832,1,10297526.014567832,1,10,FALSE,110,64,46,110,100
cdp46,3705,8,154923.796875,44263.94196428571,918.859130859375,0.004168882662877707,10297526.014567832,1,10297526.014567832,1,10,FALSE,110,64,46,110,100
cdp46,3706,8,154773.203125,44220.915178571435,929.97418212890625,0.004244754058609952,10297526.014567832,1,10297526.014567832,1,10,FALSE,110,64,46,110,100
cdp46,3707,8,155223.796875,44349.65625,911.83502197265625,0.004115573995958255,10297526.014567832,1,10297526.014567832,1,10,FALSE,110,64,46,110,100
cdp46,3708,8,154942.21875,44269.205357142855,925.0784912109375,0.004208526871962956,10297526.014567832,1,10297526.014567832,1,10,FALSE,110,64,46,110,100
cdp46,3709,8,155118.578125,44319.59375,918.760498046875,0.004163011973501321,10297526.014567832,1,10297526.014567832,1,10,FALSE,110,64,46,110,100
cdp46,3710,8,154996.3125,44284.66071428571,926.64459228515625,0.004217162213360116,10297526.014567832,1,10297526.014567832,1,10,FALSE,110,64,46,110,100
cdp46,3711,8,155383.265625,44395.21875,908.6693115234375,0.004090976650327029,10297526.014567832,1,10297526.014567832,1,10,FALSE,110,64,46,110,100
cdp46,3712,8,155452.65625,44415.04464285714,895.75823974609375,0.00400609584145394,10297526.014567832,1,10297526.014567832,1,10,FALSE,110,64,46,110,100
cdp46,3713,8,156199.53125,44628.4375,867.960693359375,0.0038089787376322554,10297526.014567832,1,10297526.014567832,1,10,FALSE,110,64,46,110,100
cdp46,3714,8,155660.734375,44474.49553571429,890.91400146484375,0.0039696202381792455,10297526.014567832,1,10297526.014567832,1,10,FALSE,110,64,46,110,100
cdp46,3715,8,156334.15625,44666.90178571429,864.62908935546875,0.0037843879005517627,10297526.014567832,1,10297526.014567832,1,10,FALSE,110,64,46,110,100
cdp46,3716,8,155813,44518,887.9140625,0.003946487536341641,10297526.014567832,1,10297526.014567832,1,10,FALSE,110,64,46,110,100
cdp46,3717,8,156257.3125,44644.946428571435,869.97088623046875,0.0038204348755228254,10297526.014567832,1,10297526.014567832,1,10,FALSE,110,64,46,110,100
cdp46,3718,8,155765.703125,44504.486607142855,891.29852294921875,0.003969413744776936,10297526.014567832,1,10297526.014567832,1,10,FALSE,110,64,46,110,100
cdp46,3719,8,156412.890625,44689.39732142857,867.2193603515625,0.0037990434035018493,10297526.014567832,1,10297526.014567832,1,10,FALSE,110,64,46,110,100
cdp46,3720,8,155636.734375,44467.638392857145,899.018798828125,0.004022307467077533,10297526.014567832,1,10297526.014567832,1,10,FALSE,110,64,46,110,100
cdp46,3721,8,156247.765625,44642.21875,875.2271728515625,0.003854309022869027,10297526.014567832,1,10297526.014567832,1,10,FALSE,110,64,46,110,100
cdp46,3722,8,156622.609375,44749.31696428572,851.08404541015625,0.0036909361152709136,10297526.014567832,1,10297526.014567832,1,10,FALSE,110,64,46,110,100
cdp46,3723,8,156459.390625,44702.68303571429,859.93743896484375,0.0037513723952281547,10297526.014567832,1,10297526.014567832,1,10,FALSE,110,64,46,110,100
cdp46,3724,8,156896.890625,44827.68303571429,847.185302734375,0.0036596346839449993,10297526.014567832,1,10297526.014567832,1,10,FALSE,110,64,46,110,100
cdp46,3725,8,156492.65625,44712.18750000001,862.6630859375,0.0037679920583334084,10297526.014567832,1,10297526.014567832,1,10,FALSE,110,64,46,110,100
cdp46,3726,8,156643.515625,44755.29017857143,860.50921630859375,0.003750613065369866,10297526.014567832,1,10297526.014567832,1,10,FALSE,110,64,46,110,100
cdp46,3727,7,49354.8046875,14101.372767857143,504.6727294921875,0.004694025859469419,10297526.014567832,1,10297526.014567832,1,9,FALSE,110,64,46,110,100
cdp46,3728,7,6732.4375,1923.5535714285713,278.2557067871094,7.806543747505083e-4,4163079.552989679,0.4042795859024976,4163079.552989679,0.4042795859024976,12,FALSE,110,64,46,110,100
cdp46,3729,7,6557.6953125,1873.627232142857,278.21734619140625,7.9560667929496e-4,4163079.552989679,0.4042795859024976,4163079.552989679,0.4042795859024976,12,FALSE,110,64,46,110,100
cdp46,3730,7,6559.849609375,1874.2427455357144,278.21966552734375,7.956989623487819e-4,4163079.552989679,0.4042795859024976,4163079.552989679,0.4042795859024976,12,FALSE,110,64,46,110,100
cdp46,3731,3,14849.65234375,4242.7578125,352.5020751953125,0.0053538004361949765,7712272.630196471,0.7489442240093376,9242243.00091547,0.8975207237000945,14,TRUE,110,64,46,110,100
cdp46,3731,7,6867.953125,1962.2723214285713,278.5378112792969,8.063263069077622e-4,4163079.552989679,0.4042795859024976,0,0,14,TRUE,110,64,46,110,100
cdp46,3732,7,124082.25,35452.07142857143,1012.5966796875,0.005960535690539944,10297526.014567832,1,10297526.014567832,1,7,FALSE,110,64,46,110,100
cdp46,3733,7,141405.484375,40401.56696428571,1012.8815307617188,0.0052323397075575324,10297526.014567832,1,10297526.014567832,1,1,FALSE,110,64,46,110,100
cdp46,3734,7,125643.625,35898.17857142857,1035.0662841796875,0.006065300043513449,10297526.014567832,1,10297526.014567832,1,1,FALSE,110,64,46,110,100
cdp46,3734,27,113589.453125,32454.129464285717,1026.597412109375,0.006634395988156361,9938640.99220011,0.9651484228483609,9938640.99220011,0.9651484228483609,1,FALSE,110,64,46,110,100
cdp46,3735,7,145613.3125,41603.80357142857,1026.38427734375,0.005173869506908924,10297526.014567832,1,10297526.014567832,1,10,FALSE,110,64,46,110,100
cdp46,3736,7,78565.046875,22447.15625,966.25238037109375,0.008823928807349722,9242243.00091547,0.8975207237000945,9242243.00091547,0.8975207237000945,7,FALSE,110,64,46,110,100
cdp46,3736,27,115368.140625,32962.325892857145,1036.1466064453125,0.006614881736942378,10297526.014567832,1,10297526.014567832,1,7,FALSE,110,64,46,110,100
cdp46,3737,7,143316.390625,40947.54017857143,1048.4515380859375,0.005410766589251993,10297526.014567832,1,10297526.014567832,1,10,FALSE,110,64,46,110,100
cdp46,3737,27,110218.34375,31490.95535714286,1025.781005859375,0.00682990671286852,9242243.00091547,0.8975207237000945,9242243.00091547,0.8975207237000945,10,FALSE,110,64,46,110,100
cdp46,3738,7,72693.6328125,20769.609375,764.91278076171875,0.006766930771371934,10297526.014567832,1,10297526.014567832,1,5,FALSE,110,64,46,110,100
cdp46,3739,7,149649.015625,42756.86160714286,1032.059814453125,0.005072267340235804,10297526.014567832,1,10297526.014567832,1,10,FALSE,110,64,46,110,100
cdp46,3740,7,71077.9296875,20307.979910714286,888.2115478515625,0.008655451144348056,8875369.060374288,0.8618933370810009,8875369.060374288,0.8618933370810009,7,FALSE,110,64,46,110,100
cdp46,3740,27,118903.46875,33972.419642857145,1057.965576171875,0.006601704596375579,10297526.014567832,1,10297526.014567832,1,7,FALSE,110,64,46,110,100
cdp46,3741,7,148727.6875,42493.625,1027.609619140625,0.005073766907998384,10297526.014567832,1,10297526.014567832,1,10,FALSE,110,64,46,110,100
cdp46,3742,7,152593.734375,43598.20982142857,1014.4185180664062,0.004858774320604579,10297526.014567832,1,10297526.014567832,1,10,FALSE,110,64,46,110,100
cdp46,3743,8,153345.9375,43813.125,994.6834716796875,0.004706244478629814,10297526.014567832,1,10297526.014567832,1,10,FALSE,110,64,46,110,100
cdp46,3744,7,152864.015625,43675.43303571429,1010.322509765625,0.004823388334730102,10297526.014567832,1,10297526.014567832,1,10,FALSE,110,64,46,110,100
cdp46,3745,8,153367.09375,43819.169642857145,997.16436767578125,0.004721771469805799,10297526.014567832,1,10297526.014567832,1,10,FALSE,110,64,46,110,100
cdp46,3746,7,153048.328125,43728.09375000001,1007.5430297851562,0.004799418842296852,10297526.014567832,1,10297526.014567832,1,10,FALSE,110,64,46,110,100
cdp46,3747,8,153582.453125,43880.700892857145,993.8648681640625,0.004693666844723167,10297526.014567832,1,10297526.014567832,1,10,FALSE,110,64,46,110,100
cdp46,3748,7,153100.84375,43743.09821428572,1008.0007934570312,0.004800762526542452,10297526.014567832,1,10297526.014567832,1,10,FALSE,110,64,46,110,100
cdp46,3749,8,153612.84375,43889.38392857143,995.2015380859375,0.004701439804482088,10297526.014567832,1,10297526.014567832,1,10,FALSE,110,64,46,110,100
cdp46,3750,7,152689.34375,43625.52678571429,1016.8948974609375,0.004871950322079615,10297526.014567832,1,10297526.014567832,1,10,FALSE,110,64,46,110,100
cdp46,3751,8,153821.328125,43948.950892857145,990.42474365234375,0.004664013452473522,10297526.014567832,1,10297526.014567832,1,10,FALSE,110,64,46,110,100
cdp46,3752,8,153975.5625,43993.017857142855,972.4873046875,0.004542846236963739,10297526.014567832,1,10297526.014567832,1,10,FALSE,110,64,46,110,100
cdp46,3753,8,154508.59375,44145.3125,950.49114990234375,0.004384812090119381,10297526.014567832,1,10297526.014567832,1,10,FALSE,110,64,46,110,100
cdp46,3754,8,154206.515625,44059.00446428572,965.66851806640625,0.004491823936615235,10297526.014567832,1,10297526.014567832,1,10,FALSE,110,64,46,110,100
cdp46,3755,8,154520.65625,44148.75892857143,950.57073974609375,0.004384984869918281,10297526.014567832,1,10297526.014567832,1,10,FALSE,110,64,46,110,100
cdp46,3756,8,153932.015625,43980.575892857145,979.0477294921875,0.0045867503691513975,10297526.014567832,1,10297526.014567832,1,10,FALSE,110,64,46,110,100
cdp46,3757,8,154415.984375,44118.85267857143,957.2772216796875,0.004431388527873622,10297526.014567832,1,10297526.014567832,1,10,FALSE,110,64,46,110,100
cdp46,3758,8,153995.40625,43998.6875,980.51678466796875,0.004594401884426139,10297526.014567832,1,10297526.014567832,1,10,FALSE,110,64,46,110,100
cdp46,3759,8,154652.84375,44186.52678571428,952.5078125,0.0043937621580269195,10297526.014567832,1,10297526.014567832,1,10,FALSE,110,64,46,110,100
cdp46,3760,8,153998.109375,43999.45982142858,981.462890625,0.004600464859603086,10297526.014567832,1,10297526.014567832,1,10,FALSE,110,64,46,110,100
cdp46,3761,8,154618.390625,44176.68303571428,956.87042236328125,0.004422956542225885,10297526.014567832,1,10297526.014567832,1,10,FALSE,110,64,46,110,100
cdp46,3762,8,154928.125,44265.17857142857,930.63916015625,0.0042448016469330534,10297526.014567832,1,10297526.014567832,1,10,FALSE,110,64,46,110,100
cdp46,3763,8,155449.09375,44414.02678571429,908.282470703125,0.004086755704892136,10297526.014567832,1,10297526.014567832,1,10,FALSE,110,64,46,110,100
cdp46,3764,8,154932.75,44266.5,933.1224365234375,0.004260703024527981,10297526.014567832,1,10297526.014567832,1,10,FALSE,110,64,46,110,100
cdp46,3765,8,155281.328125,44366.09375,918.51971435546875,0.0041570981015555935,10297526.014567832,1,10297526.014567832,1,10,FALSE,110,64,46,110,100
cdp46,3766,8,155147.734375,44327.924107142855,928.72314453125,0.004226443571172839,10297526.014567832,1,10297526.014567832,1,10,FALSE,110,64,46,110,100
cdp46,3767,8,155532.859375,44437.95982142857,910.36083984375,0.004097917587350663,10297526.014567832,1,10297526.014567832,1,10,FALSE,110,64,46,110,100
cdp46,3768,8,155194.1875,44341.19642857143,928.36199951171875,0.004222851448684048,10297526.014567832,1,10297526.014567832,1,10,FALSE,110,64,46,110,100
cdp46,3769,8,155302.359375,44372.102678571435,922.84637451171875,0.004184394732488067,10297526.014567832,1,10297526.014567832,1,10,FALSE,110,64,46,110,100
cdp46,3770,8,155012.53125,44289.294642857145,939.55535888671875,0.004300009512209799,10297526.014567832,1,10297526.014567832,1,10,FALSE,110,64,46,110,100
cdp46,3771,8,155397.28125,44399.22321428571,922.6298828125,0.004180445613893261,10297526.014567832,1,10297526.014567832,1,10,FALSE,110,64,46,110,100
cdp46,3772,8,155762.1875,44503.482142857145,896.05718994140625,0.004000054184789914,10297526.014567832,1,10297526.014567832,1,10,FALSE,110,64,46,110,100
cdp46,3773,8,156224.609375,44635.60267857143,877.92333984375,0.003872138597522097,10297526.014567832,1,10297526.014567832,1,10,FALSE,110,64,46,110,100
cdp46,3774,8,155848.65625,44528.1875,896.14459228515625,0.0039983956697423,10297526.014567832,1,10297526.014567832,1,10,FALSE,110,64,46,110,100
cdp46,3775,8,156457.8125,44702.23214285714,872.50787353515625,0.0038317541575953983,10297526.014567832,1,10297526.014567832,1,10,FALSE,110,64,46,110,100
cdp46,3776,8,155919.65625,44548.47321428572,895.47735595703125,0.003992295589460237,10297526.014567832,1,10297526.014567832,1,10,FALSE,110,64,46,110,100
cdp46,3777,8,156554.1875,44729.76785714286,872.761474609375,0.0038310152170753977,10297526.014567832,1,10297526.014567832,1,10,FALSE,110,64,46,110,100
cdp46,3778,8,155848.578125,44528.16517857143,902.38214111328125,0.004038420810028043,10297526.014567832,1,10297526.014567832,1,10,FALSE,110,64,46,110,100
cdp46,3779,8,156788.21875,44796.63392857143,864.60430908203125,0.003773270171691591,10297526.014567832,1,10297526.014567832,1,10,FALSE,110,64,46,110,100
cdp46,3780,8,156015.34375,44575.8125,897.0927734375,0.004000201252240615,10297526.014567832,1,10297526.014567832,1,10,FALSE,110,64,46,110,100
cdp46,3781,8,156418.65625,44691.044642857145,881.18011474609375,0.0038881558589408593,10297526.014567832,1,10297526.014567832,1,10,FALSE,110,64,46,110,100
cdp46,3782,8,157085.65625,44881.61607142857,845.43243408203125,0.0036440783184622004,10297526.014567832,1,10297526.014567832,1,10,FALSE,110,64,46,110,100
cdp46,3783,8,156963.765625,44846.790178571435,854.3724365234375,0.003703863972736144,10297526.014567832,1,10297526.014567832,1,10,FALSE,110,64,46,110,100
cdp46,3784,8,157066.578125,44876.165178571435,852.34637451171875,0.003688540117367625,10297526.014567832,1,10297526.014567832,1,10,FALSE,110,64,46,110,100
cdp46,3785,8,157037.5,44867.857142857145,856.8157958984375,0.003717683966558545,10297526.014567832,1,10297526.014567832,1,10,FALSE,110,64,46,110,100
cdp46,3786,8,157052.8125,44872.23214285714,857.61419677734375,0.0037224051417566544,10297526.014567832,1,10297526.014567832,1,10,FALSE,110,64,46,110,100
cdp46,3787,4,4988.6640625,1425.3325892857142,276.49346923828125,7.002815171584326e-4,4893905.750239895,0.47525063236708737,4893905.750239895,0.47525063236708737,12,FALSE,110,64,46,110,100
cdp46,3787,7,6632.953125,1895.1294642857144,278.23077392578125,7.886040843657025e-4,4163079.552989679,0.4042795859024976,4163079.552989679,0.4042795859024976,12,FALSE,110,64,46,110,100
cdp46,3788,4,16344.2578125,4669.787946428572,360.4427490234375,0.005350059331330527,8875369.060374288,0.8618933370810009,9596068.509814652,0.9318809679372664,14,TRUE,110,64,46,110,100
cdp46,3788,7,6757.7421875,1930.783482142857,278.2439880371094,7.759970551716723e-4,4163079.552989679,0.4042795859024976,4163079.552989679,0.4042795859024976,14,TRUE,110,64,46,110,100
cdp46,3789,4,5045.46484375,1441.5613839285713,276.5119323730469,6.960572478068562e-4,4893905.750239895,0.47525063236708737,4893905.750239895,0.47525063236708737,12,FALSE,110,64,46,110,100
cdp46,3789,7,6593.43359375,1883.8381696428573,278.2084655761719,7.899473775104137e-4,4163079.552989679,0.4042795859024976,4163079.552989679,0.4042795859024976,12,FALSE,110,64,46,110,100
cdp46,3790,7,6580.5546875,1880.1584821428573,278.19677734375,7.897172184620645e-4,4163079.552989679,0.4042795859024976,4163079.552989679,0.4042795859024976,12,FALSE,110,64,46,110,100
cdp46,3791,4,15212.453125,4346.415178571428,348.3127136230469,0.004950727736296435,8499336.200863522,0.825376521393544,9242243.00091547,0.8975207237000945,14,TRUE,110,64,46,110,100
cdp46,3791,7,6641.515625,1897.575892857143,278.2068176269531,7.839803323436621e-4,4163079.552989679,0.4042795859024976,4163079.552989679,0.4042795859024976,14,TRUE,110,64,46,110,100
cdp46,3792,7,133191.0625,38054.58928571428,1044.2196044921875,0.005790325491938976,10297526.014567832,1,10297526.014567832,1,1,FALSE,110,64,46,110,100
cdp46,3792,27,121804.46875,34801.27678571428,1037.72607421875,0.006278308850788777,9938640.99220011,0.9651484228483609,9938640.99220011,0.9651484228483609,1,FALSE,110,64,46,110,100
cdp46,3793,7,146367.265625,41819.21875,1031.450439453125,0.005181831034517729,10297526.014567832,1,10297526.014567832,1,10,FALSE,110,64,46,110,100
cdp46,3794,7,62279.328125,17794.09375,693.49591064453125,0.006751773394224157,10297526.014567832,1,10297526.014567832,1,5,FALSE,110,64,46,110,100
cdp46,3795,7,145334.140625,41524.04017857143,1025.79296875,0.0051797393613961795,10297526.014567832,1,10297526.014567832,1,10,FALSE,110,64,46,110,100
cdp46,3796,7,74304.90625,21229.973214285714,828.18353271484375,0.0074716941415270775,9938640.99220011,0.9651484228483609,9938640.99220011,0.9651484228483609,8,FALSE,110,64,46,110,100
cdp46,3796,27,83102.1171875,23743.462053571428,989.08270263671875,0.008616900830830216,10297526.014567832,1,10297526.014567832,1,8,FALSE,110,64,46,110,100
cdp46,3797,7,64644.53125,18469.866071428572,822.2138671875,0.008495906097045139,8499336.200863522,0.825376521393544,8499336.200863522,0.825376521393544,7,FALSE,110,64,46,110,100
cdp46,3797,27,120951.578125,34557.59375,1088.5037841796875,0.006742398874174983,10297526.014567832,1,10297526.014567832,1,7,FALSE,110,64,46,110,100
cdp46,3798,7,69320.1640625,19805.761160714286,715.5692138671875,0.006384422481576372,10297526.014567832,1,10297526.014567832,1,6,FALSE,110,64,46,110,100
cdp46,3799,7,147672.921875,42192.26339285714,1024.5494384765625,0.005089283999626709,10297526.014567832,1,10297526.014567832,1,10,FALSE,110,64,46,110,100
cdp46,3800,7,133302.90625,38086.544642857145,1041.337158203125,0.005763844013739385,10297526.014567832,1,10297526.014567832,1,1,FALSE,110,64,46,110,100
cdp46,3800,27,110295.1484375,31512.89955357143,1025.317138671875,0.006820944976543407,9596068.509814652,0.9318809679372664,9596068.509814652,0.9318809679372664,1,FALSE,110,64,46,110,100
cdp46,3801,7,144123.453125,41178.12946428572,1046.9644775390625,0.005370149415361245,10297526.014567832,1,10297526.014567832,1,10,FALSE,110,64,46,110,100
cdp46,3801,27,111242.03125,31783.4375,1024.6063232421875,0.006756495856795922,9242243.00091547,0.8975207237000945,9242243.00091547,0.8975207237000945,10,FALSE,110,64,46,110,100
cdp46,3802,7,153176.15625,43764.61607142857,1010.3226928710938,0.004813560484359613,10297526.014567832,1,10297526.014567832,1,10,FALSE,110,64,46,110,100
cdp46,3803,8,153806.6875,43944.76785714286,993.1177978515625,0.0046819667568197415,10297526.014567832,1,10297526.014567832,1,10,FALSE,110,64,46,110,100
cdp46,3804,7,152774.796875,43649.94196428571,1015.8233032226562,0.004862211034915875,10297526.014567832,1,10297526.014567832,1,10,FALSE,110,64,46,110,100
cdp46,3805,8,153896.671875,43970.477678571435,993.37567138671875,0.00468090480846676,10297526.014567832,1,10297526.014567832,1,10,FALSE,110,64,46,110,100
cdp46,3806,7,153072.359375,43734.95982142857,1017.1351928710938,0.004861329608489898,10297526.014567832,1,10297526.014567832,1,10,FALSE,110,64,46,110,100
cdp46,3807,8,154042,44012,989.76165771484375,0.004653027471175678,10297526.014567832,1,10297526.014567832,1,10,FALSE,110,64,46,110,100
